DEMAND_FORECAST_ID,PRODUCT_ID,SITE_ID,FORECAST_DATE,FORECAST_CREATION_DATE,FORECAST_QUANTITY,FORECAST_TYPE,FORECAST_METHOD,FORECAST_HORIZON,CONFIDENCE_LEVEL,SCENARIO_ID,FISCAL_PERIOD,FISCAL_MONTH,FISCAL_QUARTER,FISCAL_YEAR,UNIT_REVENUE
1817,260,4,2024-12-15,2024-07-01,1795,DEMAND,STATISTICAL,MONTHLY,0.92,2,FY24-DEC,December,Q4,2024,349.99
1818,260,4,2024-12-15,2024-07-01,1228,DEMAND,STATISTICAL,MONTHLY,0.9,3,FY24-DEC,December,Q4,2024,349.99
1819,260,5,2024-07-15,2024-07-01,854,DEMAND,STATISTICAL,MONTHLY,0.79,1,FY24-JUL,July,Q3,2024,349.99
1820,260,5,2024-07-15,2024-07-01,982,DEMAND,STATISTICAL,MONTHLY,0.83,2,FY24-JUL,July,Q3,2024,349.99
1821,260,5,2024-07-15,2024-07-01,769,DEMAND,STATISTICAL,MONTHLY,0.94,3,FY24-JUL,July,Q3,2024,349.99
1822,260,5,2024-08-15,2024-07-01,2989,DEMAND,STATISTICAL,MONTHLY,0.95,1,FY24-AUG,August,Q3,2024,349.99
1823,260,5,2024-08-15,2024-07-01,3394,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-AUG,August,Q3,2024,349.99
1824,260,5,2024-08-15,2024-07-01,2690,DEMAND,STATISTICAL,MONTHLY,0.93,3,FY24-AUG,August,Q3,2024,349.99
1825,260,5,2024-09-15,2024-07-01,2804,DEMAND,STATISTICAL,MONTHLY,0.92,1,FY24-SEP,September,Q3,2024,349.99
1826,260,5,2024-09-15,2024-07-01,3143,DEMAND,STATISTICAL,MONTHLY,0.93,2,FY24-SEP,September,Q3,2024,349.99
1827,260,5,2024-09-15,2024-07-01,2524,DEMAND,STATISTICAL,MONTHLY,0.84,3,FY24-SEP,September,Q3,2024,349.99
1828,260,5,2024-10-15,2024-07-01,2803,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-OCT,October,Q4,2024,349.99
1829,260,5,2024-10-15,2024-07-01,3530,DEMAND,STATISTICAL,MONTHLY,0.78,2,FY24-OCT,October,Q4,2024,349.99
1830,260,5,2024-10-15,2024-07-01,2523,DEMAND,STATISTICAL,MONTHLY,0.91,3,FY24-OCT,October,Q4,2024,349.99
1831,260,5,2024-11-15,2024-07-01,901,DEMAND,STATISTICAL,MONTHLY,0.87,1,FY24-NOV,November,Q4,2024,349.99
1832,260,5,2024-11-15,2024-07-01,1132,DEMAND,STATISTICAL,MONTHLY,0.88,2,FY24-NOV,November,Q4,2024,349.99
1833,260,5,2024-11-15,2024-07-01,811,DEMAND,STATISTICAL,MONTHLY,0.78,3,FY24-NOV,November,Q4,2024,349.99
1834,260,5,2024-12-15,2024-07-01,1514,DEMAND,STATISTICAL,MONTHLY,0.8,1,FY24-DEC,December,Q4,2024,349.99
1835,260,5,2024-12-15,2024-07-01,1940,DEMAND,STATISTICAL,MONTHLY,0.91,2,FY24-DEC,December,Q4,2024,349.99
1836,260,5,2024-12-15,2024-07-01,1362,DEMAND,STATISTICAL,MONTHLY,0.89,3,FY24-DEC,December,Q4,2024,349.99
1837,270,3,2024-07-15,2024-07-01,2006,DEMAND,STATISTICAL,MONTHLY,0.82,1,FY24-JUL,July,Q3,2024,1499.99
1838,270,3,2024-07-15,2024-07-01,2252,DEMAND,STATISTICAL,MONTHLY,0.8,2,FY24-JUL,July,Q3,2024,1499.99
1839,270,3,2024-07-15,2024-07-01,1805,DEMAND,STATISTICAL,MONTHLY,0.94,3,FY24-JUL,July,Q3,2024,1499.99
1840,270,3,2024-08-15,2024-07-01,778,DEMAND,STATISTICAL,MONTHLY,0.91,1,FY24-AUG,August,Q3,2024,1499.99
1841,270,3,2024-08-15,2024-07-01,879,DEMAND,STATISTICAL,MONTHLY,0.78,2,FY24-AUG,August,Q3,2024,1499.99
1842,270,3,2024-08-15,2024-07-01,700,DEMAND,STATISTICAL,MONTHLY,0.78,3,FY24-AUG,August,Q3,2024,1499.99
1843,270,3,2024-09-15,2024-07-01,1454,DEMAND,STATISTICAL,MONTHLY,0.81,1,FY24-SEP,September,Q3,2024,1499.99
1844,270,3,2024-09-15,2024-07-01,1608,DEMAND,STATISTICAL,MONTHLY,0.82,2,FY24-SEP,September,Q3,2024,1499.99
1845,270,3,2024-09-15,2024-07-01,1309,DEMAND,STATISTICAL,MONTHLY,0.9,3,FY24-SEP,September,Q3,2024,1499.99
1846,270,3,2024-10-15,2024-07-01,1639,DEMAND,STATISTICAL,MONTHLY,0.81,1,FY24-OCT,October,Q4,2024,1499.99
1847,270,3,2024-10-15,2024-07-01,2092,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-OCT,October,Q4,2024,1499.99
1848,270,3,2024-10-15,2024-07-01,1475,DEMAND,STATISTICAL,MONTHLY,0.78,3,FY24-OCT,October,Q4,2024,1499.99
1849,270,3,2024-11-15,2024-07-01,2191,DEMAND,STATISTICAL,MONTHLY,0.81,1,FY24-NOV,November,Q4,2024,1499.99
1850,270,3,2024-11-15,2024-07-01,2893,DEMAND,STATISTICAL,MONTHLY,0.87,2,FY24-NOV,November,Q4,2024,1499.99
1851,270,3,2024-11-15,2024-07-01,1972,DEMAND,STATISTICAL,MONTHLY,0.79,3,FY24-NOV,November,Q4,2024,1499.99
1852,270,3,2024-12-15,2024-07-01,2592,DEMAND,STATISTICAL,MONTHLY,0.82,1,FY24-DEC,December,Q4,2024,1499.99
1853,270,3,2024-12-15,2024-07-01,3264,DEMAND,STATISTICAL,MONTHLY,0.8,2,FY24-DEC,December,Q4,2024,1499.99
1854,270,3,2024-12-15,2024-07-01,2333,DEMAND,STATISTICAL,MONTHLY,0.82,3,FY24-DEC,December,Q4,2024,1499.99
1855,270,4,2024-07-15,2024-07-01,1551,DEMAND,STATISTICAL,MONTHLY,0.76,1,FY24-JUL,July,Q3,2024,1499.99
1856,270,4,2024-07-15,2024-07-01,1729,DEMAND,STATISTICAL,MONTHLY,0.91,2,FY24-JUL,July,Q3,2024,1499.99
1857,270,4,2024-07-15,2024-07-01,1396,DEMAND,STATISTICAL,MONTHLY,0.78,3,FY24-JUL,July,Q3,2024,1499.99
1858,270,4,2024-08-15,2024-07-01,2449,DEMAND,STATISTICAL,MONTHLY,0.83,1,FY24-AUG,August,Q3,2024,1499.99
1859,270,4,2024-08-15,2024-07-01,2749,DEMAND,STATISTICAL,MONTHLY,0.9,2,FY24-AUG,August,Q3,2024,1499.99
1860,270,4,2024-08-15,2024-07-01,2204,DEMAND,STATISTICAL,MONTHLY,0.8,3,FY24-AUG,August,Q3,2024,1499.99
1861,270,4,2024-09-15,2024-07-01,1446,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-SEP,September,Q3,2024,1499.99
1862,270,4,2024-09-15,2024-07-01,1648,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-SEP,September,Q3,2024,1499.99
1863,270,4,2024-09-15,2024-07-01,1301,DEMAND,STATISTICAL,MONTHLY,0.76,3,FY24-SEP,September,Q3,2024,1499.99
1864,270,4,2024-10-15,2024-07-01,2414,DEMAND,STATISTICAL,MONTHLY,0.95,1,FY24-OCT,October,Q4,2024,1499.99
1865,270,4,2024-10-15,2024-07-01,3049,DEMAND,STATISTICAL,MONTHLY,0.91,2,FY24-OCT,October,Q4,2024,1499.99
1866,270,4,2024-10-15,2024-07-01,2172,DEMAND,STATISTICAL,MONTHLY,0.82,3,FY24-OCT,October,Q4,2024,1499.99
1867,270,4,2024-11-15,2024-07-01,2058,DEMAND,STATISTICAL,MONTHLY,0.94,1,FY24-NOV,November,Q4,2024,1499.99
1868,270,4,2024-11-15,2024-07-01,2590,DEMAND,STATISTICAL,MONTHLY,0.87,2,FY24-NOV,November,Q4,2024,1499.99
1869,270,4,2024-11-15,2024-07-01,1853,DEMAND,STATISTICAL,MONTHLY,0.93,3,FY24-NOV,November,Q4,2024,1499.99
1870,270,4,2024-12-15,2024-07-01,751,DEMAND,STATISTICAL,MONTHLY,0.75,1,FY24-DEC,December,Q4,2024,1499.99
1871,270,4,2024-12-15,2024-07-01,944,DEMAND,STATISTICAL,MONTHLY,0.93,2,FY24-DEC,December,Q4,2024,1499.99
1872,270,4,2024-12-15,2024-07-01,676,DEMAND,STATISTICAL,MONTHLY,0.84,3,FY24-DEC,December,Q4,2024,1499.99
1873,270,5,2024-07-15,2024-07-01,916,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-JUL,July,Q3,2024,1499.99
1874,270,5,2024-07-15,2024-07-01,1046,DEMAND,STATISTICAL,MONTHLY,0.91,2,FY24-JUL,July,Q3,2024,1499.99
1875,270,5,2024-07-15,2024-07-01,824,DEMAND,STATISTICAL,MONTHLY,0.77,3,FY24-JUL,July,Q3,2024,1499.99
1876,270,5,2024-08-15,2024-07-01,2915,DEMAND,STATISTICAL,MONTHLY,0.84,1,FY24-AUG,August,Q3,2024,1499.99
1877,270,5,2024-08-15,2024-07-01,3231,DEMAND,STATISTICAL,MONTHLY,0.86,2,FY24-AUG,August,Q3,2024,1499.99
1878,270,5,2024-08-15,2024-07-01,2623,DEMAND,STATISTICAL,MONTHLY,0.91,3,FY24-AUG,August,Q3,2024,1499.99
1879,270,5,2024-09-15,2024-07-01,1570,DEMAND,STATISTICAL,MONTHLY,0.85,1,FY24-SEP,September,Q3,2024,1499.99
1880,270,5,2024-09-15,2024-07-01,1757,DEMAND,STATISTICAL,MONTHLY,0.84,2,FY24-SEP,September,Q3,2024,1499.99
1881,270,5,2024-09-15,2024-07-01,1413,DEMAND,STATISTICAL,MONTHLY,0.82,3,FY24-SEP,September,Q3,2024,1499.99
1882,270,5,2024-10-15,2024-07-01,3257,DEMAND,STATISTICAL,MONTHLY,0.79,1,FY24-OCT,October,Q4,2024,1499.99
1883,270,5,2024-10-15,2024-07-01,4162,DEMAND,STATISTICAL,MONTHLY,0.93,2,FY24-OCT,October,Q4,2024,1499.99
1884,270,5,2024-10-15,2024-07-01,2931,DEMAND,STATISTICAL,MONTHLY,0.76,3,FY24-OCT,October,Q4,2024,1499.99
1885,270,5,2024-11-15,2024-07-01,2440,DEMAND,STATISTICAL,MONTHLY,0.87,1,FY24-NOV,November,Q4,2024,1499.99
1886,270,5,2024-11-15,2024-07-01,3208,DEMAND,STATISTICAL,MONTHLY,0.85,2,FY24-NOV,November,Q4,2024,1499.99
1887,270,5,2024-11-15,2024-07-01,2196,DEMAND,STATISTICAL,MONTHLY,0.93,3,FY24-NOV,November,Q4,2024,1499.99
1888,270,5,2024-12-15,2024-07-01,2044,DEMAND,STATISTICAL,MONTHLY,0.76,1,FY24-DEC,December,Q4,2024,1499.99
1889,270,5,2024-12-15,2024-07-01,2612,DEMAND,STATISTICAL,MONTHLY,0.78,2,FY24-DEC,December,Q4,2024,1499.99
1890,270,5,2024-12-15,2024-07-01,1839,DEMAND,STATISTICAL,MONTHLY,0.79,3,FY24-DEC,December,Q4,2024,1499.99
1891,280,3,2024-07-15,2024-07-01,2311,DEMAND,STATISTICAL,MONTHLY,0.91,1,FY24-JUL,July,Q3,2024,2999.99
1892,280,3,2024-07-15,2024-07-01,2571,DEMAND,STATISTICAL,MONTHLY,0.95,2,FY24-JUL,July,Q3,2024,2999.99
1893,280,3,2024-07-15,2024-07-01,2080,DEMAND,STATISTICAL,MONTHLY,0.86,3,FY24-JUL,July,Q3,2024,2999.99
1894,280,3,2024-08-15,2024-07-01,539,DEMAND,STATISTICAL,MONTHLY,0.95,1,FY24-AUG,August,Q3,2024,2999.99
1895,280,3,2024-08-15,2024-07-01,614,DEMAND,STATISTICAL,MONTHLY,0.82,2,FY24-AUG,August,Q3,2024,2999.99
1896,280,3,2024-08-15,2024-07-01,485,DEMAND,STATISTICAL,MONTHLY,0.86,3,FY24-AUG,August,Q3,2024,2999.99
1897,280,3,2024-09-15,2024-07-01,1492,DEMAND,STATISTICAL,MONTHLY,0.82,1,FY24-SEP,September,Q3,2024,2999.99
1898,280,3,2024-09-15,2024-07-01,1683,DEMAND,STATISTICAL,MONTHLY,0.81,2,FY24-SEP,September,Q3,2024,2999.99
1899,280,3,2024-09-15,2024-07-01,1343,DEMAND,STATISTICAL,MONTHLY,0.8,3,FY24-SEP,September,Q3,2024,2999.99
1900,280,3,2024-10-15,2024-07-01,636,DEMAND,STATISTICAL,MONTHLY,0.81,1,FY24-OCT,October,Q4,2024,2999.99
1901,280,3,2024-10-15,2024-07-01,809,DEMAND,STATISTICAL,MONTHLY,0.93,2,FY24-OCT,October,Q4,2024,2999.99
1902,280,3,2024-10-15,2024-07-01,572,DEMAND,STATISTICAL,MONTHLY,0.91,3,FY24-OCT,October,Q4,2024,2999.99
1903,280,3,2024-11-15,2024-07-01,712,DEMAND,STATISTICAL,MONTHLY,0.91,1,FY24-NOV,November,Q4,2024,2999.99
1904,280,3,2024-11-15,2024-07-01,923,DEMAND,STATISTICAL,MONTHLY,0.82,2,FY24-NOV,November,Q4,2024,2999.99
1905,280,3,2024-11-15,2024-07-01,641,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-NOV,November,Q4,2024,2999.99
1906,280,3,2024-12-15,2024-07-01,1122,DEMAND,STATISTICAL,MONTHLY,0.94,1,FY24-DEC,December,Q4,2024,2999.99
1907,280,3,2024-12-15,2024-07-01,1414,DEMAND,STATISTICAL,MONTHLY,0.88,2,FY24-DEC,December,Q4,2024,2999.99
1908,280,3,2024-12-15,2024-07-01,1010,DEMAND,STATISTICAL,MONTHLY,0.8,3,FY24-DEC,December,Q4,2024,2999.99
1909,280,4,2024-07-15,2024-07-01,2171,DEMAND,STATISTICAL,MONTHLY,0.91,1,FY24-JUL,July,Q3,2024,2999.99
1910,280,4,2024-07-15,2024-07-01,2468,DEMAND,STATISTICAL,MONTHLY,0.9,2,FY24-JUL,July,Q3,2024,2999.99
1911,280,4,2024-07-15,2024-07-01,1954,DEMAND,STATISTICAL,MONTHLY,0.94,3,FY24-JUL,July,Q3,2024,2999.99
1912,280,4,2024-08-15,2024-07-01,1679,DEMAND,STATISTICAL,MONTHLY,0.92,1,FY24-AUG,August,Q3,2024,2999.99
1913,280,4,2024-08-15,2024-07-01,1914,DEMAND,STATISTICAL,MONTHLY,0.82,2,FY24-AUG,August,Q3,2024,2999.99
1914,280,4,2024-08-15,2024-07-01,1511,DEMAND,STATISTICAL,MONTHLY,0.92,3,FY24-AUG,August,Q3,2024,2999.99
1915,280,4,2024-09-15,2024-07-01,2231,DEMAND,STATISTICAL,MONTHLY,0.78,1,FY24-SEP,September,Q3,2024,2999.99
1916,280,4,2024-09-15,2024-07-01,2480,DEMAND,STATISTICAL,MONTHLY,0.81,2,FY24-SEP,September,Q3,2024,2999.99
1917,280,4,2024-09-15,2024-07-01,2008,DEMAND,STATISTICAL,MONTHLY,0.9,3,FY24-SEP,September,Q3,2024,2999.99
1918,280,4,2024-10-15,2024-07-01,1419,DEMAND,STATISTICAL,MONTHLY,0.93,1,FY24-OCT,October,Q4,2024,2999.99
1919,280,4,2024-10-15,2024-07-01,1778,DEMAND,STATISTICAL,MONTHLY,0.89,2,FY24-OCT,October,Q4,2024,2999.99
1920,280,4,2024-10-15,2024-07-01,1277,DEMAND,STATISTICAL,MONTHLY,0.94,3,FY24-OCT,October,Q4,2024,2999.99
1921,280,4,2024-11-15,2024-07-01,1902,DEMAND,STATISTICAL,MONTHLY,0.78,1,FY24-NOV,November,Q4,2024,2999.99
1922,280,4,2024-11-15,2024-07-01,2558,DEMAND,STATISTICAL,MONTHLY,0.92,2,FY24-NOV,November,Q4,2024,2999.99
1923,280,4,2024-11-15,2024-07-01,1712,DEMAND,STATISTICAL,MONTHLY,0.91,3,FY24-NOV,November,Q4,2024,2999.99
1924,280,4,2024-12-15,2024-07-01,2860,DEMAND,STATISTICAL,MONTHLY,0.85,1,FY24-DEC,December,Q4,2024,2999.99
1925,280,4,2024-12-15,2024-07-01,3663,DEMAND,STATISTICAL,MONTHLY,0.85,2,FY24-DEC,December,Q4,2024,2999.99
1926,280,4,2024-12-15,2024-07-01,2574,DEMAND,STATISTICAL,MONTHLY,0.77,3,FY24-DEC,December,Q4,2024,2999.99
1927,280,5,2024-07-15,2024-07-01,1171,DEMAND,STATISTICAL,MONTHLY,0.87,1,FY24-JUL,July,Q3,2024,2999.99
1928,280,5,2024-07-15,2024-07-01,1289,DEMAND,STATISTICAL,MONTHLY,0.85,2,FY24-JUL,July,Q3,2024,2999.99
1929,280,5,2024-07-15,2024-07-01,1054,DEMAND,STATISTICAL,MONTHLY,0.82,3,FY24-JUL,July,Q3,2024,2999.99
1930,280,5,2024-08-15,2024-07-01,2108,DEMAND,STATISTICAL,MONTHLY,0.79,1,FY24-AUG,August,Q3,2024,2999.99
1931,280,5,2024-08-15,2024-07-01,2333,DEMAND,STATISTICAL,MONTHLY,0.89,2,FY24-AUG,August,Q3,2024,2999.99
1932,280,5,2024-08-15,2024-07-01,1898,DEMAND,STATISTICAL,MONTHLY,0.93,3,FY24-AUG,August,Q3,2024,2999.99
1933,280,5,2024-09-15,2024-07-01,2675,DEMAND,STATISTICAL,MONTHLY,0.92,1,FY24-SEP,September,Q3,2024,2999.99
1934,280,5,2024-09-15,2024-07-01,2950,DEMAND,STATISTICAL,MONTHLY,0.78,2,FY24-SEP,September,Q3,2024,2999.99
1935,280,5,2024-09-15,2024-07-01,2407,DEMAND,STATISTICAL,MONTHLY,0.89,3,FY24-SEP,September,Q3,2024,2999.99
1936,280,5,2024-10-15,2024-07-01,1090,DEMAND,STATISTICAL,MONTHLY,0.9,1,FY24-OCT,October,Q4,2024,2999.99
1937,280,5,2024-10-15,2024-07-01,1455,DEMAND,STATISTICAL,MONTHLY,0.92,2,FY24-OCT,October,Q4,2024,2999.99
1938,280,5,2024-10-15,2024-07-01,981,DEMAND,STATISTICAL,MONTHLY,0.94,3,FY24-OCT,October,Q4,2024,2999.99
1939,280,5,2024-11-15,2024-07-01,1746,DEMAND,STATISTICAL,MONTHLY,0.89,1,FY24-NOV,November,Q4,2024,2999.99
1940,280,5,2024-11-15,2024-07-01,2298,DEMAND,STATISTICAL,MONTHLY,0.87,2,FY24-NOV,November,Q4,2024,2999.99
1941,280,5,2024-11-15,2024-07-01,1571,DEMAND,STATISTICAL,MONTHLY,0.82,3,FY24-NOV,November,Q4,2024,2999.99
1942,280,5,2024-12-15,2024-07-01,1601,DEMAND,STATISTICAL,MONTHLY,0.78,1,FY24-DEC,December,Q4,2024,2999.99
1943,280,5,2024-12-15,2024-07-01,2026,DEMAND,STATISTICAL,MONTHLY,0.94,2,FY24-DEC,December,Q4,2024,2999.99
1944,280,5,2024-12-15,2024-07-01,1441,DEMAND,STATISTICAL,MONTHLY,0.91,3,FY24-DEC,December,Q4,2024,2999.99
1945,281,3,2024-07-15,2024-07-01,2467,DEMAND,STATISTICAL,MONTHLY,0.85,1,FY24-JUL,July,Q3,2024,3449.99
1946,281,3,2024-07-15,2024-07-01,2753,DEMAND,STATISTICAL,MONTHLY,0.89,2,FY24-JUL,July,Q3,2024,3449.99
1947,281,3,2024-07-15,2024-07-01,2220,DEMAND,STATISTICAL,MONTHLY,0.86,3,FY24-JUL,July,Q3,2024,3449.99
1948,281,3,2024-08-15,2024-07-01,2321,DEMAND,STATISTICAL,MONTHLY,0.94,1,FY24-AUG,August,Q3,2024,3449.99
1949,281,3,2024-08-15,2024-07-01,2644,DEMAND,STATISTICAL,MONTHLY,0.79,2,FY24-AUG,August,Q3,2024,3449.99
1950,281,3,2024-08-15,2024-07-01,2089,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-AUG,August,Q3,2024,3449.99
1951,281,3,2024-09-15,2024-07-01,859,DEMAND,STATISTICAL,MONTHLY,0.83,1,FY24-SEP,September,Q3,2024,3449.99
1952,281,3,2024-09-15,2024-07-01,976,DEMAND,STATISTICAL,MONTHLY,0.81,2,FY24-SEP,September,Q3,2024,3449.99
1953,281,3,2024-09-15,2024-07-01,773,DEMAND,STATISTICAL,MONTHLY,0.79,3,FY24-SEP,September,Q3,2024,3449.99
1954,281,3,2024-10-15,2024-07-01,578,DEMAND,STATISTICAL,MONTHLY,0.94,1,FY24-OCT,October,Q4,2024,3449.99
1955,281,3,2024-10-15,2024-07-01,778,DEMAND,STATISTICAL,MONTHLY,0.83,2,FY24-OCT,October,Q4,2024,3449.99
1956,281,3,2024-10-15,2024-07-01,521,DEMAND,STATISTICAL,MONTHLY,0.95,3,FY24-OCT,October,Q4,2024,3449.99
1957,281,3,2024-11-15,2024-07-01,2847,DEMAND,STATISTICAL,MONTHLY,0.86,1,FY24-NOV,November,Q4,2024,3449.99
1958,281,3,2024-11-15,2024-07-01,3611,DEMAND,STATISTICAL,MONTHLY,0.81,2,FY24-NOV,November,Q4,2024,3449.99
1959,281,3,2024-11-15,2024-07-01,2563,DEMAND,STATISTICAL,MONTHLY,0.91,3,FY24-NOV,November,Q4,2024,3449.99
1960,281,3,2024-12-15,2024-07-01,2015,DEMAND,STATISTICAL,MONTHLY,0.79,1,FY24-DEC,December,Q4,2024,3449.99
1961,281,3,2024-12-15,2024-07-01,2632,DEMAND,STATISTICAL,MONTHLY,0.94,2,FY24-DEC,December,Q4,2024,3449.99
1962,281,3,2024-12-15,2024-07-01,1813,DEMAND,STATISTICAL,MONTHLY,0.78,3,FY24-DEC,December,Q4,2024,3449.99
1963,281,4,2024-07-15,2024-07-01,2026,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-JUL,July,Q3,2024,3449.99
1964,281,4,2024-07-15,2024-07-01,2264,DEMAND,STATISTICAL,MONTHLY,0.81,2,FY24-JUL,July,Q3,2024,3449.99
1965,281,4,2024-07-15,2024-07-01,1823,DEMAND,STATISTICAL,MONTHLY,0.88,3,FY24-JUL,July,Q3,2024,3449.99
1966,281,4,2024-08-15,2024-07-01,2472,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-AUG,August,Q3,2024,3449.99
1967,281,4,2024-08-15,2024-07-01,2807,DEMAND,STATISTICAL,MONTHLY,0.88,2,FY24-AUG,August,Q3,2024,3449.99
1968,281,4,2024-08-15,2024-07-01,2225,DEMAND,STATISTICAL,MONTHLY,0.93,3,FY24-AUG,August,Q3,2024,3449.99
1969,281,4,2024-09-15,2024-07-01,1414,DEMAND,STATISTICAL,MONTHLY,0.75,1,FY24-SEP,September,Q3,2024,3449.99
1970,281,4,2024-09-15,2024-07-01,1570,DEMAND,STATISTICAL,MONTHLY,0.89,2,FY24-SEP,September,Q3,2024,3449.99
1971,281,4,2024-09-15,2024-07-01,1273,DEMAND,STATISTICAL,MONTHLY,0.82,3,FY24-SEP,September,Q3,2024,3449.99
1972,281,4,2024-10-15,2024-07-01,2428,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-OCT,October,Q4,2024,3449.99
1973,281,4,2024-10-15,2024-07-01,3035,DEMAND,STATISTICAL,MONTHLY,0.83,2,FY24-OCT,October,Q4,2024,3449.99
1974,281,4,2024-10-15,2024-07-01,2185,DEMAND,STATISTICAL,MONTHLY,0.9,3,FY24-OCT,October,Q4,2024,3449.99
1975,281,4,2024-11-15,2024-07-01,2857,DEMAND,STATISTICAL,MONTHLY,0.78,1,FY24-NOV,November,Q4,2024,3449.99
1976,281,4,2024-11-15,2024-07-01,3689,DEMAND,STATISTICAL,MONTHLY,0.93,2,FY24-NOV,November,Q4,2024,3449.99
1977,281,4,2024-11-15,2024-07-01,2571,DEMAND,STATISTICAL,MONTHLY,0.82,3,FY24-NOV,November,Q4,2024,3449.99
1978,281,4,2024-12-15,2024-07-01,1458,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-DEC,December,Q4,2024,3449.99
1979,281,4,2024-12-15,2024-07-01,1893,DEMAND,STATISTICAL,MONTHLY,0.92,2,FY24-DEC,December,Q4,2024,3449.99
1980,281,4,2024-12-15,2024-07-01,1312,DEMAND,STATISTICAL,MONTHLY,0.88,3,FY24-DEC,December,Q4,2024,3449.99
1981,281,5,2024-07-15,2024-07-01,2288,DEMAND,STATISTICAL,MONTHLY,0.8,1,FY24-JUL,July,Q3,2024,3449.99
1982,281,5,2024-07-15,2024-07-01,2569,DEMAND,STATISTICAL,MONTHLY,0.91,2,FY24-JUL,July,Q3,2024,3449.99
1983,281,5,2024-07-15,2024-07-01,2060,DEMAND,STATISTICAL,MONTHLY,0.76,3,FY24-JUL,July,Q3,2024,3449.99
1984,281,5,2024-08-15,2024-07-01,649,DEMAND,STATISTICAL,MONTHLY,0.81,1,FY24-AUG,August,Q3,2024,3449.99
1985,281,5,2024-08-15,2024-07-01,745,DEMAND,STATISTICAL,MONTHLY,0.76,2,FY24-AUG,August,Q3,2024,3449.99
1986,281,5,2024-08-15,2024-07-01,584,DEMAND,STATISTICAL,MONTHLY,0.78,3,FY24-AUG,August,Q3,2024,3449.99
1987,281,5,2024-09-15,2024-07-01,1522,DEMAND,STATISTICAL,MONTHLY,0.78,1,FY24-SEP,September,Q3,2024,3449.99
1988,281,5,2024-09-15,2024-07-01,1679,DEMAND,STATISTICAL,MONTHLY,0.94,2,FY24-SEP,September,Q3,2024,3449.99
1989,281,5,2024-09-15,2024-07-01,1369,DEMAND,STATISTICAL,MONTHLY,0.95,3,FY24-SEP,September,Q3,2024,3449.99
1990,281,5,2024-10-15,2024-07-01,1645,DEMAND,STATISTICAL,MONTHLY,0.87,1,FY24-OCT,October,Q4,2024,3449.99
1991,281,5,2024-10-15,2024-07-01,2157,DEMAND,STATISTICAL,MONTHLY,0.85,2,FY24-OCT,October,Q4,2024,3449.99
1992,281,5,2024-10-15,2024-07-01,1480,DEMAND,STATISTICAL,MONTHLY,0.76,3,FY24-OCT,October,Q4,2024,3449.99
1993,281,5,2024-11-15,2024-07-01,3353,DEMAND,STATISTICAL,MONTHLY,0.88,1,FY24-NOV,November,Q4,2024,3449.99
1994,281,5,2024-11-15,2024-07-01,4395,DEMAND,STATISTICAL,MONTHLY,0.84,2,FY24-NOV,November,Q4,2024,3449.99
1995,281,5,2024-11-15,2024-07-01,3018,DEMAND,STATISTICAL,MONTHLY,0.76,3,FY24-NOV,November,Q4,2024,3449.99
1996,281,5,2024-12-15,2024-07-01,1626,DEMAND,STATISTICAL,MONTHLY,0.79,1,FY24-DEC,December,Q4,2024,3449.99
1997,281,5,2024-12-15,2024-07-01,2063,DEMAND,STATISTICAL,MONTHLY,0.89,2,FY24-DEC,December,Q4,2024,3449.99
1998,281,5,2024-12-15,2024-07-01,1463,DEMAND,STATISTICAL,MONTHLY,0.89,3,FY24-DEC,December,Q4,2024,3449.99
1999,290,3,2024-07-15,2024-07-01,1994,DEMAND,STATISTICAL,MONTHLY,0.86,1,FY24-JUL,July,Q3,2024,79.99
2000,290,3,2024-07-15,2024-07-01,2259,DEMAND,STATISTICAL,MONTHLY,0.81,2,FY24-JUL,July,Q3,2024,79.99
2001,290,3,2024-07-15,2024-07-01,1795,DEMAND,STATISTICAL,MONTHLY,0.77,3,FY24-JUL,July,Q3,2024,79.99
2002,290,3,2024-08-15,2024-07-01,1304,DEMAND,STATISTICAL,MONTHLY,0.86,1,FY24-AUG,August,Q3,2024,79.99
2003,290,3,2024-08-15,2024-07-01,1489,DEMAND,STATISTICAL,MONTHLY,0.78,2,FY24-AUG,August,Q3,2024,79.99
2004,290,3,2024-08-15,2024-07-01,1174,DEMAND,STATISTICAL,MONTHLY,0.82,3,FY24-AUG,August,Q3,2024,79.99
2005,290,3,2024-09-15,2024-07-01,1375,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-SEP,September,Q3,2024,79.99
2006,290,3,2024-09-15,2024-07-01,1569,DEMAND,STATISTICAL,MONTHLY,0.88,2,FY24-SEP,September,Q3,2024,79.99
